779,392,166
2812,166,3877
2812,2207,166
2207,919,166
1984,3555,456
1498,1984,456
5673,5409,5205
5409,5672,5649
4767,5010,3877
4349,4502,2655
5010,3598,3877
2195,3030,1984
3030,3000,1984
3000,3555,1984
5204,5206,5205
5206,5544,5205
5544,5206,5222
5187,5050,4357
470,779,166
470,747,779
470,878,747
2862,4502,4577
4502,2862,2655
3598,4945,5132
4945,3598,5010
3605,3598,5132
3598,4066,3877
10,335,1467
10,1467,456
1912,335,166
335,1912,1467
2195,3390,3030
3390,2195,3404
3405,3390,3404
1654,1498,456
2195,2247,2189
2247,2195,1984
2376,2247,1984
1969,1973,1498
1240,1339,919
5252,5544,5221
5851,5215,5050
5050,5215,4357
4733,5776,4605
5008,5776,4733
471,470,166
473,696,853
593,494,853
273,648,456
494,273,853
19,273,43
648,273,511
273,19,511
19,9,511
648,460,456
3051,2862,4577
2862,3051,3555
2862,2849,2655
4344,4502,4349
4348,2660,2656
2901,4348,2656
4348,2901,4347
4348,2654,2660
4348,4349,2655
2654,4348,2655
3592,5027,4970
2901,2756,4347
2756,4066,4347
2756,2812,3877
4066,2756,3877
3213,2901,2656
3241,2195,2189
3402,3241,2189
2195,3241,3404
3404,3241,2998
10,129,335
1284,1509,166
1509,1912,166
3403,3405,3404
3403,3584,3291
3403,3404,2998
3584,3403,2998
2289,2118,2232
2386,2232,2189
2386,2289,2232
2532,2572,1951
1467,1697,456
1509,1468,1912
1498,2122,1984
1973,2122,1498
2036,2376,1984
2200,2199,1498
2199,1969,1498
2371,1240,919
2370,2371,919
5448,5674,5221
5674,5252,5221
4766,5010,4767
5008,4766,4767
5848,5856,5659
5640,4767,5649
5648,5008,4767
5648,5776,5008
5640,5648,4767
5648,5640,5563
5187,5186,5050
4440,4439,4357
406,816,810
896,406,740
747,834,820
834,744,820
744,834,366
816,834,810
834,816,366
744,693,820
512,339,501
816,127,366
127,339,366
501,127,333
339,127,501
335,899,166
899,471,166
902,254,189
902,332,431
847,569,810
569,406,810
406,569,740
505,847,810
834,505,810
878,505,747
505,834,747
96,715,740
569,96,740
96,569,847
96,847,208
715,96,208
283,696,270
593,283,270
696,283,853
283,593,853
273,102,43
102,273,494
102,664,43
779,674,392
674,411,392
411,674,235
171,473,392
474,171,392
695,591,494
593,695,494
695,593,270
4,457,527
460,599,456
599,10,456
4495,3051,4577
3051,4495,4510
4344,4578,4502
4318,5187,4357
4439,4318,4357
4316,4318,4439
4318,4316,4419
4782,5027,5132
4772,4733,4605
3605,3876,3598
4066,4397,4347
3592,3593,5027
5027,3593,5132
3593,3605,5132
4961,3592,4970
3592,4961,4965
3588,4962,4963
3592,4962,3588
4962,3592,4965
2211,2367,1951
2368,2541,2445
2367,2541,2368
2541,2211,2445
2211,2541,2367
2543,2367,2368
2543,2208,2367
2537,2543,2368
3024,2365,2207
2365,3024,2208
2365,2537,2207
2543,2365,2208
2365,2543,2537
2812,3009,2207
3163,3333,2901
3205,3165,3213
3213,3481,2901
3481,3163,2901
61,10,128
61,129,10
129,197,335
3403,3442,3405
3442,3403,3291
3443,3442,3291
3442,3390,3405
4366,4419,3942
4366,4318,4419
2120,2305,2289
2247,2377,2189
2377,2386,2189
1714,1697,1467
1697,1714,1730
2088,2247,2376
2036,2088,2376
2386,2566,2289
2566,2120,2289
2036,1993,1994
1993,2302,1994
2122,1993,1984
1993,2036,1984
919,1126,166
1126,953,166
2348,2199,2200
5410,5673,5205
5410,5448,5673
5410,5674,5448
4766,4770,5010
4638,4766,5008
4763,4638,5008
4638,4770,4766
4770,4638,4763
4686,5008,4733
4686,4763,5008
5672,5815,5649
5359,5206,5204
5206,5359,5222
5173,5186,5187
5185,5173,5187
4419,4286,3942
4316,4286,4419
406,852,816
852,406,896
852,127,816
852,896,333
127,852,333
715,334,740
52,599,7
599,52,10
849,902,431
849,254,902
714,902,208
714,332,902
332,714,878
714,505,878
847,714,208
505,714,847
184,470,431
332,184,431
184,878,470
184,332,878
70,102,494
812,102,66
812,664,102
130,474,392
411,130,392
690,171,474
269,747,820
269,524,747
747,500,779
524,500,747
674,490,235
182,703,491
669,696,473
9,839,511
4,839,9
839,648,511
63,4,9
4,63,457
63,31,457
574,602,527
3105,3240,3030
4285,4442,3051
4442,4285,4440
4355,3051,4510
4355,4285,3051
4286,4373,4154
4440,4373,4439
4285,4373,4440
4373,4316,4439
4373,4286,4316
3577,3000,3030
3240,3577,3030
4502,4341,4577
4341,4560,4577
4782,5013,5027
4122,3876,3895
4397,3729,4347
3608,3605,3761
3793,3608,3761
4565,4484,4348
4962,5096,4963
5031,4962,4965
5101,5031,4965
5031,5101,5170
5031,5096,4962
2666,2756,2901
3333,2666,2901
2756,2666,2812
5172,5187,4963
5172,5185,5187
2654,2659,2660
2659,2657,2660
3165,2881,3216
2208,3398,2232
3024,3398,2208
2232,3398,2189
3398,3402,2189
3009,2975,2692
2975,3009,2812
3331,3481,3213
2969,3009,2692
3397,2969,2692
665,61,128
189,665,128
254,665,189
151,899,335
197,151,335
899,151,471
2653,2654,2655
2653,2782,2654
4373,4441,4154
4441,4373,4285
4314,4366,3942
4286,4314,3942
2444,2364,2370
2117,2118,2289
2305,2117,2289
2038,2120,2190
2038,2305,2120
2118,2233,2232
1024,1284,166
953,1024,166
1339,941,1750
941,1339,1240
1654,1493,1498
2120,2188,2190
2188,2374,2190
2119,2036,1994
2119,2088,2036
2192,2377,2247
2566,2191,2120
1993,1971,2302
1971,2374,2196
2374,1971,2190
1971,2378,2190
2378,1971,2122
1971,1993,2122
2449,2288,2118
2375,2117,2305
2117,2375,2118
2294,1968,2197
1969,2014,1973
2203,2014,1969
2014,2203,2042
1339,1838,919
1838,1072,919
1072,1067,919
1067,1126,919
1126,1067,1070
2096,2199,2372
2371,2204,2200
2551,1964,2572
5827,5410,5205
5410,5827,5674
5674,5827,5252
5544,5827,5205
5252,5827,5544
4686,4750,4763
5007,4686,4733
4868,4994,4624
4708,4994,4868
5650,5815,5672
5650,5640,5649
5815,5650,5649
5640,5466,5563
5241,5672,5409
5627,5241,5409
5856,5336,5198
5841,5359,5204
5359,5841,5253
5215,5201,5659
692,334,715
692,715,208
902,692,208
692,902,189
424,512,501
513,849,431
513,151,197
470,513,431
471,513,470
151,513,471
789,801,664
616,0,518
594,9,19
811,411,235
676,130,411
130,409,474
676,409,130
690,641,171
171,641,473
114,524,480
738,674,779
435,780,434
591,577,494
577,70,494
70,577,49
491,475,591
703,475,491
475,577,591
712,475,703
385,669,473
228,839,4
228,271,648
839,228,648
63,266,31
266,63,9
594,266,9
112,651,160
397,602,574
651,397,160
602,3,271
397,3,602
2958,2921,3240
3105,2958,3240
2958,3105,2921
3051,4443,4357
4442,4443,3051
4443,4440,4357
4443,4442,4440
4358,4355,4510
4355,4418,4285
4418,4441,4285
3550,3504,3479
3551,3550,3479
3550,3551,3577
3000,3441,3555
3441,3551,3555
3577,3441,3000
3551,3441,3577
3478,2862,3555
3551,3478,3555
3478,3551,3479
4345,4578,4344
4555,4345,4344
4496,4345,4555
4521,4542,4551
4521,4560,4542
4401,4495,4577
4401,4513,4495
4028,4051,4412
4934,4960,4970
5177,4960,4957
5177,5106,4939
5106,5177,4957
4814,4782,5132
4814,4703,4794
4772,4764,4733
5027,4968,4970
4968,4934,4970
4902,5080,5013
5013,5080,5027
5080,4968,5027
4968,5080,4936
4688,4677,4605
4691,4772,4605
4677,4691,4605
4862,4900,4772
4122,3879,3876
3876,3879,3598
3973,4122,3895
3973,3879,4122
3922,4397,3895
4346,4565,4348
4346,4348,4347
4565,4346,4399
4051,4346,4347
4346,4051,4028
3599,3602,3593
3605,3602,3761
3593,3602,3605
3965,3592,3588
3965,3590,3592
3590,3965,3966
3589,3593,3592
4961,4964,4965
4942,4943,5101
4943,4950,5101
2741,3213,2656
2741,3205,3213
4961,5092,5090
4967,5092,4961
4795,4967,4969
5092,4795,5026
4795,5092,4967
5172,5081,5185
2651,2659,2661
2852,2753,2654
2753,2659,2654
2659,2753,2661
2753,2650,2661
2650,2753,2852
2782,2827,2654
2827,2852,2654
2660,2658,2656
2658,2662,2656
2820,2662,2690
2662,2820,2656
3241,3278,2998
3278,3070,2998
2211,2026,2445
2026,2368,2445
2267,2211,1951
2881,3574,3216
2982,3165,3205
2982,2881,3165
3094,3401,3402
3017,3094,3402
3094,3017,3361
3325,3398,3021
3017,3325,3361
3163,3194,3333
3249,3452,2692
3249,3194,3163
2975,3249,2692
3194,3249,2975
3047,3397,2692
3452,3047,2692
2896,3331,3426
3331,2896,3481
3047,2896,3426
2896,3047,3452
3165,3133,3213
3133,3331,3213
2969,2814,3009
2814,3024,2207
3009,2814,2207
2814,2969,3397
3494,3047,3426
885,665,254
885,513,197
885,197,129
849,885,254
513,885,849
61,885,129
665,885,61
3584,3238,3291
4314,4260,4169
4260,4418,4169
4366,3764,4318
3764,3588,4963
5187,3764,4963
4318,3764,5187
3768,4036,4366
4314,3768,4366
3943,4283,4031
3764,4283,3943
4036,4283,4366
4283,3764,4366
2091,2204,2371
2233,2634,2232
2244,2634,2236
2634,2244,2532
2634,2532,1951
2367,2634,1951
2634,2208,2232
2208,2634,2367
1024,1472,1284
915,1245,1562
915,1534,1416
915,1562,1534
1727,1632,1599
1729,1632,1727
1666,1727,1697
1666,1729,1727
1484,941,1873
1493,1354,1498
1846,1242,1498
1242,1846,1862
1354,1846,1498
1846,1354,1862
918,2200,1498
2371,918,1240
918,2371,2200
1034,1242,1862
2302,2037,1994
2037,2119,1994
2119,2040,2088
2390,2188,2120
2191,2390,2120
2188,2390,2374
2519,2566,2386
2519,2191,2566
2503,2288,2449
2288,2503,2304
2263,2503,2449
1968,2102,2148
2373,2203,1969
2199,2373,1969
2357,2373,2199
1838,1436,1072
1436,1838,1339
1436,1339,1750
1062,1024,953
1062,1261,1024
2355,2096,2372
2355,2334,2287
2334,2355,2372
2360,2361,2287
2361,2355,2287
2355,2361,2096
2361,2360,2009
2096,2361,2009
2201,2096,2009
2352,2348,2200
1974,2352,2200
2204,2340,2200
2340,1974,2200
4659,4686,4765
4659,4750,4686
4867,4659,4765
4750,4709,4763
4770,4709,5010
4709,4770,4763
4994,4789,4624
4787,4708,4945
4787,4994,4708
4678,4867,4765
5650,5467,5640
5467,5466,5640
5648,5752,5776
5752,5746,5776
5752,5648,5563
5596,5544,5222
5385,5681,5776
5385,5682,5681
5660,5848,5659
5284,5276,5243
5276,5204,5198
5243,5276,5198
5181,5173,5185
5181,5095,5173
5095,5181,5190
20,62,7
105,62,1
105,52,7
62,105,7
516,424,1
599,225,7
603,460,648
692,578,334
578,105,1
105,578,692
29,692,189
29,189,128
105,29,52
29,105,692
10,29,128
52,29,10
424,903,512
903,851,512
903,516,404
516,903,424
424,223,1
223,578,1
578,223,334
739,501,333
739,424,501
334,739,740
223,739,334
739,223,424
896,739,333
739,896,740
538,693,744
538,744,366
445,93,278
397,22,160
22,397,574
851,403,509
403,903,404
903,403,851
403,753,509
753,403,312
601,315,0
616,601,0
601,616,436
584,612,43
664,584,43
801,584,664
67,601,436
789,303,801
232,33,49
33,620,49
102,59,66
70,59,102
59,70,49
315,103,0
31,247,457
343,811,235
780,343,235
343,780,897
811,671,711
811,176,411
176,676,411
176,811,711
676,176,711
580,676,711
580,409,676
566,880,690
390,491,886
390,182,491
385,314,886
314,385,473
524,901,480
378,114,480
901,378,480
418,378,901
378,427,114
500,371,779
371,738,779
371,500,524
114,371,524
686,490,674
738,686,674
229,706,490
706,229,239
490,706,235
706,780,235
780,706,434
780,875,897
875,780,435
875,435,515
712,634,475
91,491,591
491,91,886
91,385,886
536,4,527
536,228,4
228,536,271
602,536,527
536,602,271
266,148,31
443,594,25
443,266,594
148,443,25
443,148,266
442,403,404
403,442,312
3,479,271
479,3,397
603,479,224
271,479,648
479,603,648
4355,4420,4490
4437,4420,4355
4358,4501,4355
4193,4501,4358
4418,4288,4169
4288,4314,4169
4288,4355,4490
4288,4418,4355
3768,4288,4490
4288,3768,4314
3237,3550,3577
3550,3237,3504
4556,4575,4578
4578,4575,4502
4160,4575,4556
4339,4553,4502
4160,4474,4579
4474,4160,4556
4345,4573,4578
4573,4556,4578
4573,4474,4556
4542,4486,4551
4560,4576,4542
4341,4576,4560
4319,3943,4031
4319,3764,3943
4258,3793,3761
4258,3902,3793
3602,4258,3761
4414,4458,4028
4346,4458,4399
4458,4346,4028
4935,4961,5090
4713,4707,4816
4941,4795,4969
4795,4941,5026
5001,5013,4782
4869,5001,4782
4703,4953,4868
4953,4708,4868
4953,4814,5132
4953,4703,4814
4945,4953,5132
4708,4953,4945
4714,4868,4624
4714,4703,4868
4900,4904,4772
4904,4764,4772
5080,4749,4748
4749,5080,4902
4968,4959,4934
4946,4959,5028
4960,4946,4957
4946,4960,4934
4959,4946,4934
4977,4677,4688
5098,5123,5117
5123,5098,5106
5123,5106,4957
4946,5123,4957
4691,4839,4772
4772,4839,4993
5002,4772,4993
5002,4862,4772
4655,4869,4782
4789,4664,4624
4764,4664,4733
4664,4714,4624
4664,5007,4733
4664,4789,5007
4397,4249,3895
4249,3973,3895
4249,4397,4066
3973,4249,4066
4413,3973,4066
3973,4413,3879
4413,4066,3598
3879,4413,3598
3729,4483,4347
4411,4073,4207
3902,4073,3793
4073,3902,4207
4073,4211,3793
4211,4073,4411
4483,4211,4411
3896,3608,3793
3608,4136,3605
4136,3876,3605
3876,4136,3895
4136,3922,3895
4348,4487,4349
4339,4567,4546
4342,4567,4502
4567,4339,4502
4338,4567,4527
3767,3965,3588
3767,4048,3965
3589,3611,3659
3590,3591,3592
4964,5032,4965
5032,5101,4965
5032,4942,5101
4943,5083,4950
5074,5031,5170
2743,2741,2656
2741,2743,2670
2820,2743,2656
2743,2820,2670
5092,4971,5090
4971,5092,5026
5103,5081,5190
5081,5103,5185
5181,5103,5190
5103,5181,5185
5186,5060,5050
5147,5851,5050
5147,5761,5851
4849,4616,5761
5147,4849,5761
4849,5147,4737
2688,2650,2852
2688,2827,2775
2827,2688,2852
2759,2671,2690
2671,2820,2690
2827,3198,2775
3278,3287,3070
3095,3241,3402
3095,3324,3241
2212,2026,2211
2026,2212,2524
2267,2212,2211
2212,2267,2524
2087,2537,2368
2026,2087,2368
2537,2087,2207
2087,2444,2370
2087,919,2207
2087,2370,919
2087,2026,2524
1949,2267,1951
2572,1949,1951
2002,1949,2572
2087,2630,2444
2630,2087,2524
3494,3117,3047
3574,3117,3216
3117,3494,3216
3325,2971,3361
3325,3399,3398
3399,3325,3017
3398,3399,3402
3399,3017,3402
2974,3020,2972
3398,3020,3021
2972,3020,3398
3020,3081,3021
3396,2974,2972
3111,2666,3333
3194,3111,3333
2666,3111,2812
3111,2975,2812
3111,3194,2975
3116,3249,3163
3249,3116,3452
3116,2896,3452
3481,3116,3163
2896,3116,3481
3047,3202,3397
3409,3165,3216
3409,3133,3165
3494,3409,3216
3133,3409,3331
3331,3409,3426
3409,3494,3426
3117,3422,2968
3422,3117,3574
3343,3145,2929
2814,3259,3024
3259,2814,3397
3202,3259,3397
3242,3467,3377
3478,3418,2862
3418,3478,3479
3504,3418,3479
2956,3105,3030
3105,2956,2921
3033,2832,3390
3390,2832,3030
2832,2956,3030
3242,3466,3033
3466,2832,3033
2832,3466,2955
3010,3584,2998
3010,3238,3584
3432,3068,3264
3439,3432,3264
3461,3573,3539
3573,3509,3539
3509,3528,3066
3528,3502,3066
4418,4422,4441
4260,4422,4418
4422,4286,4154
4441,4422,4154
4422,4314,4286
4422,4260,4314
2223,2213,2002
2089,2364,2444
2630,2089,2444
2364,2366,2370
2224,2366,2364
2378,1990,2190
2319,2008,2122
2008,2378,2122
2272,2008,2319
2008,2272,2123
2008,1990,2378
1990,2008,2123
2244,2231,2567
1389,1543,1577
999,913,916
1011,999,916
1244,999,1011
1472,1061,1284
1534,1784,1416
971,915,1416
1724,1727,1599
1724,1698,1727
1698,1731,1727
1697,1731,456
1727,1731,1697
1731,1654,456
1632,1794,1599
1797,1632,1729
1702,1697,1730
1660,1702,1730
1634,1504,1233
1634,1493,1654
1504,1634,1654
941,1207,1750
1207,977,1750
977,1090,1750
918,982,1240
982,941,1240
941,982,1873
1744,1034,1862
1294,1484,1873
1484,1294,946
1744,1294,1034
2550,2037,2302
2037,2550,2119
2550,2040,2119
2040,2194,2088
2088,2194,2247
2194,2192,2247
2194,1992,2192
1992,2194,2040
2290,1971,2196
1971,2290,2302
1992,2290,2196
2290,1992,2040
2290,2550,2302
2550,2290,2040
2519,2193,2191
2192,2193,2377
1992,2193,2192
2377,2243,2386
2243,2519,2386
2193,2243,2377
2243,2193,2519
2198,1970,1973
1970,2198,2007
2103,2102,2319
1970,2103,1973
2103,2122,1973
2103,2319,2122
2263,2135,2503
2503,2135,2304
2526,2263,2449
2526,2449,2118
2375,2526,2118
2242,2184,2458
2187,2634,2233
2337,2124,2458
2124,2250,2458
1991,2549,2279
2549,1991,2277
2421,1966,2063
1966,2421,2007
2421,1991,2279
1991,2421,2337
2421,2549,2007
2549,2421,2279
2293,2242,2458
2250,2293,2458
2293,2250,2145
1310,1436,1750
910,1123,951
1126,910,953
908,1123,1124
1007,908,1124
1123,908,951
1067,1093,1070
1093,1749,1070
1093,1067,1072
2474,2348,2344
2474,2334,2372
2199,2474,2372
2348,2474,2199
2452,2373,2357
2373,2452,2203
2452,2202,2203
2285,2201,2009
2201,2358,2096
2358,2357,2199
2096,2358,2199
2358,2452,2357
2452,2358,2201
2203,2114,2042
2322,2352,1974
2091,2552,2204
2569,1964,2551
4689,4661,5010
4709,4689,5010
4689,4866,4661
4872,4994,4686
4872,4789,4994
5007,4872,4686
4789,4872,5007
4705,4787,4945
4787,4705,4994
4678,4705,4945
4994,4705,4686
4686,4705,4765
4705,4678,4765
4678,4790,4867
4790,4678,4945
4790,4945,5010
4661,4790,5010
5622,5650,5672
5622,5467,5650
5241,5622,5672
5466,5319,5627
5467,5319,5466
5319,5241,5627
