0.389002,-0.015622,8.700000
0.403414,-0.018225,8.700000
0.390248,-0.016626,8.700000
0.399859,-0.013915,8.700000
0.397529,-0.013707,8.700000
0.393477,-0.015028,8.700000
0.388386,-0.016807,8.700000
0.405762,-0.015565,8.700000
0.388221,-0.016197,8.700000
0.396254,-0.013489,8.700000
0.411626,-0.017863,8.700000
0.396951,-0.017892,8.700000
0.391057,-0.015517,8.700000
0.398597,-0.016438,8.700000
0.388697,-0.016769,8.700000
0.392568,-0.015073,8.700000
0.397275,-0.015809,8.700000
0.387289,-0.017703,8.700000
0.393694,-0.015177,8.700000
0.392866,-0.012964,8.700000
0.404344,-0.014739,8.700000
0.394227,-0.016467,8.700000
0.398824,-0.016271,8.700000
0.393344,-0.015455,8.700000
0.393049,-0.014469,8.700000
0.394802,-0.014581,8.700000
0.394574,-0.016384,8.700000
0.393950,-0.017612,8.700000
0.397239,-0.015796,8.700000
0.408303,-0.019478,8.700000
0.395455,-0.016908,8.700000
0.396038,-0.014494,8.700000
0.395345,-0.016591,8.700000
0.386354,-0.016429,8.700000
0.392657,-0.016777,8.700000
0.393956,-0.018084,8.700000
0.392273,-0.016420,8.700000
0.392565,-0.015876,8.700000
0.397894,-0.018957,8.700000
0.392820,-0.015889,8.700000
0.395645,-0.018072,8.700000
0.392283,-0.015091,8.700000
0.388130,-0.017556,8.700000
0.391673,-0.013274,8.700000
0.391259,-0.015918,8.700000
0.396004,-0.016825,8.700000
0.392877,-0.017014,8.700000
0.391258,-0.016251,8.700000
0.393240,-0.014597,8.700000
0.385979,-0.015761,8.700000
0.391350,-0.015067,8.700000
0.396869,-0.016044,8.700000
0.407585,-0.017300,8.700000
0.387743,-0.015697,8.700000
0.392337,-0.018278,8.700000
0.388983,-0.014540,8.700000
0.391297,-0.016737,8.700000
0.387008,-0.016728,8.700000
0.390920,-0.016423,8.700000
0.386724,-0.015210,8.700000
0.391951,-0.014841,8.700000
0.411109,-0.021021,8.700000
0.404136,-0.016224,8.700000
0.396243,-0.013631,8.700000
0.392841,-0.018192,8.700000
0.391968,-0.015035,8.700000
0.386946,-0.014826,8.700000
0.390476,-0.015399,8.700000
0.391954,-0.016612,8.700000
0.390529,-0.015735,8.700000
0.385955,-0.015285,8.700000
0.391866,-0.015772,8.700000
0.392198,-0.016951,8.700000
0.395327,-0.016197,8.700000
0.391488,-0.017231,8.700000
0.391736,-0.016854,8.700000
0.393950,-0.016518,8.700000
0.392545,-0.017692,8.700000
0.389280,-0.017037,8.700000
0.392745,-0.018349,8.700000
0.393360,-0.015728,8.700000
0.394834,-0.019514,8.700000
0.392104,-0.017710,8.700000
0.391866,-0.015536,8.700000
0.391992,-0.018413,8.700000
0.391686,-0.017040,8.700000
0.392868,-0.017697,8.700000
0.391675,-0.015965,8.700000
0.393843,-0.018715,8.700000
0.391024,-0.016722,8.700000
0.395145,-0.017293,8.700000
0.384427,-0.018364,8.700000
0.391081,-0.019745,8.700000
0.396877,-0.016240,8.700000
0.395065,-0.018880,8.700000
0.391366,-0.018692,8.700000
0.402390,-0.022459,8.700000
0.396238,-0.018945,8.700000
0.394898,-0.015992,8.700000
0.393618,-0.019271,8.700000
0.393720,-0.017440,8.700000
0.390689,-0.019324,8.700000
0.386013,-0.014203,8.700000
0.388640,-0.015621,8.700000
0.390106,-0.016802,8.700000
0.404665,-0.017997,8.700000
0.389242,-0.016677,8.700000
0.392951,-0.016726,8.700000
0.391940,-0.018143,8.700000
0.391815,-0.017847,8.700000
0.392825,-0.015384,8.700000
0.390745,-0.017209,8.700000
0.399752,-0.016656,8.700000
0.394072,-0.017275,8.700000
0.394376,-0.021457,8.700000
0.391537,-0.017211,8.700000
0.391998,-0.017638,8.700000
0.392560,-0.017716,8.700000
0.391724,-0.017271,8.700000
0.392190,-0.017538,8.700000
0.395307,-0.017397,8.700000
0.392933,-0.017233,8.700000
0.393647,-0.018949,8.700000
0.392523,-0.017926,8.700000
0.391097,-0.019278,8.700000
0.391075,-0.018873,8.700000
0.392420,-0.017884,8.700000
0.400047,-0.020851,8.700000
0.409392,-0.020123,8.700000
0.412630,-0.024365,8.700000
0.387562,-0.020364,8.700000
0.390548,-0.016481,8.700000
0.391841,-0.016186,8.700000
0.391666,-0.018996,8.700000
0.390343,-0.017042,8.700000
0.391331,-0.018412,8.700000
0.386318,-0.017058,8.700000
0.391057,-0.019285,8.700000
0.392156,-0.017819,8.700000
